@_uuid,correct_index,strata,area_urban_rural,area_km,area_km_2,weight,adm1Pcode,adm1NameLa,FCS_4pt,FSI,num_children,has_children,edu_pin_bin,edu_pin_bin_population,health_pin_bin,food_pin_bin,shelter_pin_bin?,wash_pin_bin,pin_number_sectors,overlap_edu_health,overlap_edu_food,overlap_edu_shelter,overlap_edu_wash,overlap_health_food,overlap_health_shelter,overlap_health_wash,overlap_food_shelter,overlap_food_wash,overlap_shelter_wash
a53bf205-1e95-4245-9ab2-86676140253b,1996,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8b17a40-4451-459f-9500-639814847992,1997,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aa22dd2-afd4-4fbd-b901-2064f87b8d44,1998,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e1de0da5-ac66-4cb0-bf5d-d739b6bd5619,1999,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780044ee-30b3-4750-a784-1d5731d2c1d2,2000,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1b84b31-a76d-47c1-b04e-0b37aed33d11,2001,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5ebad2b-46c6-4724-b00c-55efd2bc0de4,2002,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e46925c-2aca-4fcb-831a-b3bf03eae681,2003,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9d76a316-8f22-40f9-b409-763f5da16dc5,2004,NOT_20KM_Rural,rural,over_20km,over_20km,1.412750796219980,UKR14,Donetska,3,3,1,1,1,1,0,1,0,1,3,0,1,0,1,0,0,0,0,1,0
1d364840-4ce0-4c16-a732-d657fcf91218,2005,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,0.599924629202500,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
012fabde-af68-4e02-8525-638e8ccca8e5,2006,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525a317-98fb-43da-bc20-aec1ed05a031,2007,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e3915e-b9ae-44b7-aa64-78791739b693,2008,NOT_20KM_Rural,rural,over_20km,over_20km,1.412750796219980,UKR14,Donetska,1,2,2,1,1,1,1,0,0,1,3,1,0,0,1,0,0,1,0,0,0
b82e9a47-30ee-455c-b5f4-f597a0de70c8,2009,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,0.599924629202500,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dc647ab-12c4-4e71-9c3f-0f4e72e4bdd8,2010,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6261fd5b-803f-4f74-bc44-c8ebef4a32d6,2011,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdb9aa4f-5c38-4fc4-8930-f875f2d1ec92,2012,NOT_20KM_Rural,rural,over_20km,over_20km,1.412750796219980,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed1f64ab-cb7f-45b4-bfd9-c0ee5c1024d0,2013,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,0.599924629202500,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399afa6e-cbff-4cbb-ba8b-af2155cd6abe,2014,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,3,3,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
c18526fa-13f9-4244-906e-532bb0d989ad,2015,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e334131-6280-40ff-b514-31216f6c0f72,2016,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27462b9d-c8e8-4188-86fc-88bdb5a5c381,2017,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cacab155-9f78-4a0a-b9c7-fb90751b244a,2018,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,3,3,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8c9d494f-05a8-45ac-bcc0-6def35cd0ec4,2019,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcb8a246-d925-4f82-9da7-3529695a236f,2020,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d18845f-c02a-4238-b036-02d3071907c0,2021,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cbf26a3-3d72-4989-b86d-6764dc1c03cc,2022,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,3,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7694435-d8c3-4ad5-8ee3-866dd65c8d0e,2023,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,4,4,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
d83eb7dc-f54b-4678-9f34-1225a055f967,2024,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
cf9120ac-94f7-44ca-94b6-5b7757914784,2025,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,1,2,1,1,1,1,0,1,0,3,1,0,1,0,0,1,0,0,0,0
da996675-ed49-4f66-8992-7405e341d6de,2026,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c11fbb1a-e04b-4f4d-b41d-19cc39733105,2027,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
0391620c-6612-4873-999c-b04b88ca1dcd,2028,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
369fb475-db06-4256-9b2b-0052e3f00c72,2029,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.663623301828680,UKR44,Luhanska,1,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d189428a-a88c-4dfa-b1d1-150f5a5773db,2030,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.663623301828680,UKR44,Luhanska,3,3,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0aaefa11-0d8d-4e89-9bfd-b2975309fde5,2031,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990961a5-dd92-43d2-911e-d2554039b508,2032,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f41e1f0f-02eb-4f23-8e8a-ddc9111dec52,2033,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487a7b72-5d5c-4b9b-a3d6-9faec07e41af,2034,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12b2f937-76f3-48c6-8873-dd2c6a012fce,2035,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ad9ad84-4517-480a-ba23-e2e2ec957f18,2036,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4a673cd-0179-440b-907a-0c47e554d60e,2037,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fcde8683-8732-45c9-b3ca-8fe759a17d50,2038,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5655b50f-1be8-44fb-a790-2eae66776c7a,2039,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ed49acd-e3bf-40e4-a236-3b474831ccf5,2040,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cf0077ac-3d2f-4a02-a4aa-fca73a03a390,2041,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db858bef-524b-421d-a0b4-2fcc552bc6e9,2042,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4f19546-42c7-43ec-bd3b-c3776631052a,2043,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
cc891d74-a8fb-4b34-9708-cb6c78d02d46,2044,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
762d0215-5056-4509-bc7b-7b2e46f8a0e3,2045,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d7682dbe-9d2e-45ca-9e36-2e1e54099cf8,2046,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
063bf125-96ff-49c9-b0b1-15d0b28d8a13,2047,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9f8f1146-67df-4402-a03b-8d9dbea9420a,2048,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e73c51b8-32e2-4292-99a1-2bbcbd89533e,2049,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4c4c46f-efec-4972-8971-6cdd5307325b,2050,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a86cf9af-314b-4b36-b7fd-3d837b3ab0bf,2051,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f68feab-fcf3-46fd-a1db-ab1765d86edd,2052,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a85999e5-984e-4c3c-8a84-7b1c4d878447,2053,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cc0188a-0736-4264-bfbb-e2c115da3db1,2054,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a2cc747c-d0a2-4c76-98c7-075067c0f09d,2055,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763e760a-a50f-42cd-baa6-951e6ced4e29,2056,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
ea7533a1-187f-40d2-8313-84a12313e9a1,2057,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ddcac895-b370-47df-bad8-a1fb61ae9382,2058,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a276d7d-12f9-4f39-b701-20fc19455cee,2059,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,2,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
61487879-806b-41b2-b1df-8f2b225a8018,2060,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6dda3758-f2ae-49ec-b6a9-81efaab5890a,2061,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7c2af29-8b63-438d-b0cd-db2923d1a0c8,2062,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfdb8135-03a4-4ae1-9535-9ef090529611,2063,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0a0e749-bb54-49c2-85e2-8c752af3262f,2064,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd276870-6118-4f54-b67e-e821e65def72,2065,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd7ca83b-1d18-4660-94d2-d359d8473b1a,2066,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8bc4ad0d-80e0-43c9-9865-98d51077f9b5,2067,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c050c877-e374-49fa-ba22-ab41285ef079,2068,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a0d56ef1-be33-4941-898a-6e67411f123e,2069,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a91da3c4-05ab-499a-ab03-1b3d71eb4309,2070,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,1,2,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
8241ee64-3a4b-404f-b9c9-2c2c90b0aa7e,2071,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
0d8611cb-e79b-40e1-94be-844c6bc123cb,2072,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
dea31953-5312-4b6d-9768-b8a033af1e99,2073,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.663623301828680,UKR44,Luhanska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f50ce287-0963-4a17-b6aa-aa14b070e1f3,2074,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.663623301828680,UKR44,Luhanska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a0b4f14-27fb-4b68-841e-cc79f6720a1c,2075,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4031b1e6-f9c6-4831-8e60-d597e82af557,2076,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82031278-f546-4044-b3c2-af238b0a1c47,2077,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e84aedaa-6d79-4bc4-a387-3ca0dd08077d,2078,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdb495b0-ff56-4146-95fc-0bc4dfb72459,2079,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0711803d-d4f6-4bd6-8c1f-125533044601,2080,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9fd4c2cb-3b64-423b-80a9-bb7862865785,2081,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190f2619-419f-44ca-b631-96bfc0f969d4,2082,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79123feb-cfa2-4ff8-91c6-3316f2b3523e,2083,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
5f518918-0adf-4328-98a9-10ebdb8daad6,2084,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.931280679988750,UKR14,Donetska,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e8380d00-c3a5-4c88-b69d-41951f3a894b,2085,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e41084df-4c74-4ed9-8028-60950fbd0ed8,2086,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e0e89c6c-88a3-4c9b-a6e2-c648fd307939,2087,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137f80e4-a4a0-4bcc-b0c9-69cd6c0841d2,2088,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
573cd18b-8823-4feb-86f4-0efc5ff3552e,2089,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cb62e487-bc69-4dc2-bd57-50bf5bb0e119,2090,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
455da78e-6ce7-4231-a30c-6f653d44aec1,2091,"5KM_Urban_<100,000",small_urban,5km,20km,0.305560997916366,UKR44,Luhanska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431f755a-bc10-4c7a-90b7-622ff646ad0d,2092,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.663623301828680,UKR44,Luhanska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5af96ea-e6bf-43c8-98ac-d762fae489dc,2093,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.663623301828680,UKR44,Luhanska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272e919c-43c3-42d7-bae6-fff29bf2fa0c,2094,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c940e410-38b7-4d70-a763-a9972c28f88b,2095,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,3.328124074688350,UKR14,Donetska,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05d81014-cb7e-48f9-b655-80f68ef4db93,2096,NOT_20KM_Rural,rural,over_20km,over_20km,1.412750796219980,UKR14,Donetska,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea40d724-633b-4f82-8c0d-3281b2d94b67,2097,"NOT_20KM_Urban_<100,000",small_urban,over_20km,over_20km,0.599924629202500,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118406bc-cff8-4afb-b89a-e0a413d93564,2098,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c3ed41d5-0b6a-487b-b3b5-be39f0196256,2099,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46d9be63-5bd7-45c9-a100-105d8223e3b2,2100,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4756153e-f8fc-44d5-ad25-77dcc1c8d404,2101,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,4,4,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
197a9f01-4e86-4031-bd0b-f84f3f133cad,2102,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
529c695f-ee1d-4900-a718-0ad24954fdff,2103,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7893aa2d-32b8-42ed-968f-181003151071,2104,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7f15c6f7-9af4-4783-ae45-b17b6d040352,2105,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76caa958-8db9-496f-a1f5-f4d4316d68bb,2106,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1a33e3d-7b24-4283-ba7b-9be2e23ce542,2107,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aca25d8-c5da-4445-bdde-a252d707cae3,2108,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ea98552-8397-44e4-955a-7830fea735bb,2109,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576d12fe-7ede-4c79-9d8f-c8085ec6b3d8,2110,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
